,id,datetime,machine,temp,speed,rpm,rms_velocity_x,rms_velocity_y,rms_velocity_z,rms_Acceleration_x,rms_Acceleration_y,rms_Acceleration_z,created_on,updated_on
152840,306196,02/12/2022 12:06:01,Drumming 4,45.12,30.0,30.0,4.23,4.67,2.81,89.42,98.7,59.37,2022-12-02 14:17:39,2022-12-02 14:17:39
152842,306198,02/12/2022 12:08:01,Drumming 4,45.0,30.0,300.0,4.39,4.85,2.9,92.9,102.6,61.44,2022-12-02 14:17:39,2022-12-02 14:17:39
152843,306199,02/12/2022 12:09:01,Drumming 4,44.94,30.0,30.0,4.4,4.84,2.89,93.13,102.49,61.05,2022-12-02 14:17:39,2022-12-02 14:17:39
152844,306200,02/12/2022 12:10:01,Drumming 4,44.81,30.0,300.0,4.66,5.11,3.05,98.92,108.27,64.74,2022-12-02 14:17:39,2022-12-02 14:17:39
152845,306201,02/12/2022 12:11:01,Drumming 4,44.75,30.0,30.0,4.78,5.28,3.11,101.45,112.0,65.95,2022-12-02 14:17:39,2022-12-02 14:17:39
152846,306202,02/12/2022 12:12:01,Drumming 4,44.69,30.0,60.0,4.95,5.41,3.24,105.2,115.04,68.73,2022-12-02 14:17:39,2022-12-02 14:17:39
152847,306204,02/12/2022 12:14:01,Drumming 4,44.56,30.0,60.0,5.29,5.76,3.42,112.21,122.22,72.53,2022-12-02 14:17:39,2022-12-02 14:17:39
152848,306205,02/12/2022 12:15:01,Drumming 4,44.5,30.0,30.0,5.43,5.92,3.52,115.89,126.17,74.89,2022-12-02 14:17:39,2022-12-02 14:17:39
152850,306207,02/12/2022 12:17:01,Drumming 4,44.38,30.0,330.0,5.9,6.39,3.84,125.64,136.08,81.56,2022-12-02 14:17:39,2022-12-02 14:17:39
152851,306208,02/12/2022 12:18:01,Drumming 4,44.38,18.83,30.0,6.11,6.64,3.95,130.35,141.49,84.15,2022-12-02 14:17:39,2022-12-02 14:17:39
152865,306225,02/12/2022 12:35:01,Drumming 4,44.62,27.97,30.0,8.03,8.6,5.07,172.5,184.76,108.85,2022-12-02 14:17:39,2022-12-02 14:17:39
152866,306226,02/12/2022 12:36:01,Drumming 4,44.62,27.97,300.0,8.5,9.03,5.35,183.09,194.52,115.3,2022-12-02 14:17:39,2022-12-02 14:17:39
152867,306227,02/12/2022 12:37:01,Drumming 4,44.62,28.0,120.0,9.14,9.74,5.68,197.57,210.25,122.61,2022-12-02 14:17:39,2022-12-02 14:17:39
152868,306228,02/12/2022 12:38:01,Drumming 4,44.62,27.97,120.0,10.36,10.96,6.37,224.75,237.81,138.05,2022-12-02 14:17:39,2022-12-02 14:17:39
152869,306229,02/12/2022 12:39:01,Drumming 4,44.62,27.94,150.0,11.04,11.71,6.58,239.2,253.82,142.48,2022-12-02 14:17:39,2022-12-02 14:17:39
152874,306271,02/12/2022 13:21:01,Drumming 4,45.12,30.0,180.0,3.24,3.67,2.19,68.28,77.61,46.22,2022-12-02 14:17:39,2022-12-02 14:17:39
152875,306272,02/12/2022 13:22:01,Drumming 4,45.12,30.0,300.0,3.32,3.77,2.27,69.9,79.44,47.71,2022-12-02 14:17:39,2022-12-02 14:17:39
152879,306276,02/12/2022 13:26:01,Drumming 4,44.94,30.0,300.0,3.7,4.15,2.46,78.27,87.86,52.03,2022-12-02 14:17:39,2022-12-02 14:17:39
152880,306277,02/12/2022 13:27:01,Drumming 4,44.88,30.0,60.0,3.83,4.3,2.52,81.12,90.96,53.53,2022-12-02 14:17:39,2022-12-02 14:17:39
152881,306278,02/12/2022 13:28:01,Drumming 4,44.81,30.0,90.0,4.02,4.52,2.64,85.17,95.84,55.89,2022-12-02 14:17:39,2022-12-02 14:17:39
152883,306280,02/12/2022 13:30:01,Drumming 4,44.69,30.0,90.0,4.29,4.77,2.81,90.72,101.03,59.39,2022-12-02 14:17:39,2022-12-02 14:17:39
152885,306282,02/12/2022 13:32:01,Drumming 4,44.62,30.0,90.0,4.28,4.79,2.82,90.74,101.61,59.75,2022-12-02 14:17:39,2022-12-02 14:17:39
152887,306284,02/12/2022 13:34:01,Drumming 4,44.56,30.0,240.0,4.76,5.26,3.15,101.12,111.87,66.79,2022-12-02 14:17:39,2022-12-02 14:17:39
152906,306305,02/12/2022 13:55:01,Drumming 4,44.44,27.94,30.0,8.06,8.69,5.1,174.29,187.8,110.04,2022-12-02 14:17:39,2022-12-02 14:17:39
152907,306306,02/12/2022 13:56:01,Drumming 4,44.44,27.97,30.0,8.47,9.07,5.34,183.08,196.23,115.28,2022-12-02 14:17:39,2022-12-02 14:17:39
152908,306307,02/12/2022 13:57:01,Drumming 4,44.44,18.05,120.0,9.99,10.63,6.13,216.87,230.73,133.13,2022-12-02 14:17:39,2022-12-02 14:17:39
152913,306347,02/12/2022 14:40:01,Drumming 4,45.5,30.0,330.0,3.87,4.28,2.59,81.8,90.35,54.6,2022-12-02 22:17:31,2022-12-02 22:17:31
152914,306348,02/12/2022 14:41:01,Drumming 4,45.5,30.0,60.0,3.99,4.42,2.65,84.53,93.58,56.13,2022-12-02 22:17:31,2022-12-02 22:17:31
152915,306349,02/12/2022 14:42:01,Drumming 4,45.5,30.0,30.0,4.24,4.73,2.82,89.95,100.57,59.82,2022-12-02 22:17:31,2022-12-02 22:17:31
152916,306350,02/12/2022 14:43:01,Drumming 4,45.44,30.0,60.0,3.98,4.44,2.69,84.02,93.92,56.82,2022-12-02 22:17:31,2022-12-02 22:17:31
152917,306351,02/12/2022 14:44:01,Drumming 4,45.38,30.0,90.0,4.17,4.61,2.74,88.53,97.93,58.24,2022-12-02 22:17:31,2022-12-02 22:17:31
152920,306354,02/12/2022 14:47:01,Drumming 4,45.19,30.0,90.0,4.61,5.07,2.99,97.79,107.58,63.54,2022-12-02 22:17:31,2022-12-02 22:17:31
152921,306355,02/12/2022 14:48:01,Drumming 4,45.19,30.0,90.0,4.79,5.27,3.11,102.06,112.28,66.16,2022-12-02 22:17:31,2022-12-02 22:17:31
152923,306357,02/12/2022 14:50:01,Drumming 4,45.12,30.0,60.0,4.68,5.11,3.03,99.28,108.89,64.26,2022-12-02 22:17:31,2022-12-02 22:17:31
152927,306361,02/12/2022 14:54:01,Drumming 4,45.0,30.0,60.0,5.36,5.78,3.51,114.02,123.16,74.59,2022-12-02 22:17:31,2022-12-02 22:17:31
152946,306382,02/12/2022 15:15:01,Drumming 4,45.25,27.94,60.0,8.29,8.71,5.25,179.79,188.99,113.83,2022-12-02 22:17:31,2022-12-02 22:17:31
152948,306384,02/12/2022 15:17:01,Drumming 4,45.19,11.11,120.0,9.44,9.9,5.84,205.2,215.12,126.91,2022-12-02 22:17:31,2022-12-02 22:17:31
152953,306417,02/12/2022 15:50:01,Drumming 4,46.56,30.0,120.0,1.83,2.05,1.28,38.84,43.34,26.92,2022-12-02 22:17:31,2022-12-02 22:17:31
152954,306418,02/12/2022 15:51:01,Drumming 4,46.56,30.0,30.0,1.97,2.21,1.36,41.73,46.94,28.66,2022-12-02 22:17:31,2022-12-02 22:17:31
152955,306419,02/12/2022 15:52:01,Drumming 4,46.56,30.0,60.0,1.92,2.15,1.32,40.7,45.73,27.86,2022-12-02 22:17:31,2022-12-02 22:17:31
152957,306421,02/12/2022 15:54:01,Drumming 4,46.44,30.0,510.0,2.15,2.41,1.45,45.55,51.21,30.49,2022-12-02 22:17:31,2022-12-02 22:17:31
152959,306423,02/12/2022 15:56:01,Drumming 4,46.31,30.0,540.0,2.29,2.52,1.49,48.55,53.37,31.46,2022-12-02 22:17:31,2022-12-02 22:17:31
152965,306429,02/12/2022 16:02:01,Drumming 4,45.94,30.0,540.0,2.82,3.13,1.84,59.98,66.6,39.17,2022-12-02 22:17:31,2022-12-02 22:17:31
152966,306430,02/12/2022 16:03:01,Drumming 4,45.94,30.0,570.0,2.96,3.29,1.93,63.08,70.05,40.94,2022-12-02 22:17:31,2022-12-02 22:17:31
152988,306487,02/12/2022 17:00:01,Drumming 4,46.75,4.47,330.0,3.25,3.61,2.15,68.35,76.04,45.2,2022-12-02 22:17:31,2022-12-02 22:17:31
152994,306494,02/12/2022 17:07:01,Drumming 4,46.31,30.0,30.0,3.22,3.56,2.09,67.93,74.99,44.08,2022-12-02 22:17:31,2022-12-02 22:17:31
152995,306495,02/12/2022 17:08:01,Drumming 4,46.19,30.0,480.0,3.34,3.69,2.2,70.5,77.91,46.29,2022-12-02 22:17:31,2022-12-02 22:17:31
152999,306500,02/12/2022 17:13:01,Drumming 4,46.12,30.0,30.0,3.68,4.03,2.37,77.82,85.27,49.98,2022-12-02 22:17:31,2022-12-02 22:17:31
153002,306503,02/12/2022 17:16:01,Drumming 4,46.0,30.0,30.0,3.98,4.39,2.52,84.25,93.0,53.32,2022-12-02 22:17:31,2022-12-02 22:17:31
